taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Liolaemus_chungara;Liolaemidae;;Liolaemus;;chungara;QUINTEROS, VALLADARES, SEMHAM, ACOSTA, BARRIONUEVO & ABDALA, 2014;;;
Liolaemus_cinereus;Liolaemidae;;Liolaemus;;cinereus;MONGUILLOT, CABRERA, ACOSTA & VILLAVICENCIO, 2006;;;
Liolaemus_coeruleus;Liolaemidae;;Liolaemus;;coeruleus;CEI & ORTIZ-ZAPATA, 1983;;;
Liolaemus_confusus;Liolaemidae;;Liolaemus;;confusus;NUNEZ & PINCHEIRA-DONOSO, 2006;;;
Liolaemus_constanzae;Liolaemidae;;Liolaemus;;constanzae;DONOSO-BARROS, 1961;;;
Liolaemus_crandalli;Liolaemidae;;Liolaemus;;crandalli;AVILA, MEDINA, PEREZ, SITES & MORANDO, 2015;;;
Liolaemus_cranwelli;Liolaemidae;;Liolaemus;;cranwelli;(DONOSO-BARROS, 1973);;;
Liolaemus_crepuscularis;Liolaemidae;;Liolaemus;;crepuscularis;ABDALA & DÍAZ-GOMEZ, 2006;;;
Liolaemus_cristiani;Liolaemidae;;Liolaemus;;cristiani;NAVARRO, NÚÑEZ & LOYOLA, 1991;;;
Liolaemus_curicensis;Liolaemidae;;Liolaemus;;curicensis;MÜLLER & HELLMICH, 1938;;;
Liolaemus_curis;Liolaemidae;;Liolaemus;;curis;NÚÑEZ & LABRA, 1985;;;
Liolaemus_cuyanus;Liolaemidae;;Liolaemus;;cuyanus;CEI & SCOLARO, 1980;;;
Liolaemus_cuyumhue;Liolaemidae;;Liolaemus;;cuyumhue;AVILA, MORANDO, PEREZ & SITES, 2009;;;
Liolaemus_cyaneinotatus;Liolaemidae;;Liolaemus;;cyaneinotatus;MARTINEZ, AVILA, PEREZ, PEREZ, SITES & MORANDO, 2011;;;
Liolaemus_cyanogaster;Liolaemidae;;Liolaemus;;cyanogaster;(DUMÉRIL & BIBRON, 1837);;;
Liolaemus_darwinii;Liolaemidae;;Liolaemus;;darwinii;(BELL, 1843);;;
Liolaemus_diaguita;Liolaemidae;;Liolaemus;;diaguita;ABDALA, QUINTEROS, ARIAS, PORTELLI & PALAVECINO, 2011;;;
Liolaemus_dicktracyi;Liolaemidae;;Liolaemus;;dicktracyi;ESPINOZA & LOBO, 2003;;;
Liolaemus_disjunctus;Liolaemidae;;Liolaemus;;disjunctus;LAURENT, 1990;;;
Liolaemus_ditadai;Liolaemidae;;Liolaemus;;ditadai;CEI, 1983;;;
Liolaemus_donosobarrosi;Liolaemidae;;Liolaemus;;donosobarrosi;(CEI, 1974);;;
Liolaemus_dorbignyi;Liolaemidae;;Liolaemus;;dorbignyi;KOSLOWSKY, 1898;;;
Liolaemus_duellmani;Liolaemidae;;Liolaemus;;duellmani;CEI, 1978;;;
Liolaemus_dumerili;Liolaemidae;;Liolaemus;;dumerili;ABDALA, SEMHAN, MORENO AZOCAR, BONINO, PAZ & CRUZ, 2012;;;
Liolaemus_eleodori;Liolaemidae;;Liolaemus;;eleodori;CEI, ETHERIDGE & VIDELA, 1985;;;
Liolaemus_elongatus;Liolaemidae;;Liolaemus;;elongatus;KOSLOWSKY, 1896;;;
Liolaemus_erguetae;Liolaemidae;;Liolaemus;;erguetae;LAURENT, 1995;;;
Liolaemus_erroneus;Liolaemidae;;Liolaemus;;erroneus;(NÚÑEZ & YÁÑEZ, 1983);;;
Liolaemus_escarchadosi;Liolaemidae;;Liolaemus;;escarchadosi;SCOLARO, 1997;;;
Liolaemus_espinozai;Liolaemidae;;Liolaemus;;espinozai;ABDALA, 2005;;;
Liolaemus_etheridgei;Liolaemidae;;Liolaemus;;etheridgei;LAURENT, 1998;;;
Liolaemus_evaristoi;Liolaemidae;;Liolaemus;;evaristoi;GUTIÉRREZ, CHAPARRO, VÁSQUEZ, QUIROZ, AGUILAR-KIRGIN & ABDALA, 2018;;;
Liolaemus_exploratorum;Liolaemidae;;Liolaemus;;exploratorum;CEI & WILLIAMS, 1984;;;
Liolaemus_fabiani;Liolaemidae;;Liolaemus;;fabiani;YÁÑEZ & NÚÑEZ, 1983;;;
Liolaemus_famatinae;Liolaemidae;;Liolaemus;;famatinae;CEI, 1980;;;
Liolaemus_fittkaui;Liolaemidae;;Liolaemus;;fittkaui;LAURENT, 1986;;;
Liolaemus_fitzgeraldi;Liolaemidae;;Liolaemus;;fitzgeraldi;BOULENGER, 1899;;;
Liolaemus_fitzingerii;Liolaemidae;;Liolaemus;;fitzingerii;(DUMÉRIL & BIBRON, 1837);;;
Liolaemus_flavipiceus;Liolaemidae;;Liolaemus;;flavipiceus;CEI & VIDELA, 2003;;;
Liolaemus_forsteri;Liolaemidae;;Liolaemus;;forsteri;LAURENT, 1982;;;
Liolaemus_foxi;Liolaemidae;;Liolaemus;;foxi;NÚÑEZ, NAVARRO & VELOSO, 2000;;;
Liolaemus_frassinettii;Liolaemidae;;Liolaemus;;frassinettii;NÚÑEZ, 2007;;;
Liolaemus_fuscus;Liolaemidae;;Liolaemus;;fuscus;BOULENGER, 1885;;;
Liolaemus_galactostictos;Liolaemidae;;Liolaemus;;galactostictos;AVILA, VRDOLJAK, MEDINA, MASSINI, FULVIO-PEREZ, SITES & MORANDO, 2021;;;
Liolaemus_gallardoi;Liolaemidae;;Liolaemus;;gallardoi;CEI & SCOLARO, 1982;;;
Liolaemus_gardeli;Liolaemidae;;Liolaemus;;gardeli;VERRASTRO, MANEYRO, DA SILVA & FARIAS, 2017;;;
Liolaemus_goetschi;Liolaemidae;;Liolaemus;;goetschi;MÜLLER & HELLMICH, 1938;;;
Liolaemus_gracielae;Liolaemidae;;Liolaemus;;gracielae;ABDALA, ACOSTA, CABRERA, VILLAVICENCIO & MARINERO, 2009;;;
Liolaemus_gracilis;Liolaemidae;;Liolaemus;;gracilis;(BELL, 1843);;;
Liolaemus_gravenhorstii;Liolaemidae;;Liolaemus;;gravenhorstii;(GRAY, 1845);;;
Liolaemus_griseus;Liolaemidae;;Liolaemus;;griseus;LAURENT, 1984;;;
Liolaemus_grosseorum;Liolaemidae;;Liolaemus;;grosseorum;ETHERIDGE, 2001;;;
Liolaemus_gununakuna;Liolaemidae;;Liolaemus;;gununakuna;AVILA, MORANDO, PEREZ & SITES, 2004;;;
Liolaemus_hajeki;Liolaemidae;;Liolaemus;;hajeki;NÚÑEZ, PINCHEIRA-DONOSO & GARÍN, 2004;;;
Liolaemus_halonastes;Liolaemidae;;Liolaemus;;halonastes;LOBO, SLODKI & VALDECANTOS, 2010;;;
Liolaemus_hatcheri;Liolaemidae;;Liolaemus;;hatcheri;STEJNEGER, 1909;;;
Liolaemus_hauthali;Liolaemidae;;Liolaemus;;hauthali;ABDALA, DÍAZ-GÓMEZ & LANGSTROTH, 2021;;;
Liolaemus_heliodermis;Liolaemidae;;Liolaemus;;heliodermis;ESPINOZA, LOBO & CRUZ, 2000;;;
Liolaemus_hellmichi;Liolaemidae;;Liolaemus;;hellmichi;DONOSO-BARROS, 1975;;;
Liolaemus_hermannunezi;Liolaemidae;;Liolaemus;;hermannunezi;PINCHEIRA-DONOSO, SCOLARO & SCHULTE, 2007;;;
Liolaemus_huacahuasicus;Liolaemidae;;Liolaemus;;huacahuasicus;LAURENT, 1985;;;
Liolaemus_huayra;Liolaemidae;;Liolaemus;;huayra;ABDALA, QUINTEROS & ESPINOZA, 2008;;;
Liolaemus_hugoi;Liolaemidae;;Liolaemus;;hugoi;BULACIOS-ARROYO, SEMHAN, PAZ, CHAFRAT & ABDALA, 2021;;;
Liolaemus_igneus;Liolaemidae;;Liolaemus;;igneus;DEMANGEL, 2016;;;
Liolaemus_inacayali;Liolaemidae;;Liolaemus;;inacayali;ABDALA, 2003;;;
Liolaemus_incaicus;Liolaemidae;;Liolaemus;;incaicus;LOBO, QUINTEROS & GÓMEZ, 2007;;;
Liolaemus_insolitus;Liolaemidae;;Liolaemus;;insolitus;CEI, 1982;;;
Liolaemus_inti;Liolaemidae;;Liolaemus;;inti;ABDALA, QUINTEROS & ESPINOZA, 2008;;;
Liolaemus_irregularis;Liolaemidae;;Liolaemus;;irregularis;LAURENT, 1986;;;
Liolaemus_isabelae;Liolaemidae;;Liolaemus;;isabelae;NAVARRO & NÚÑEZ, 1993;;;
Liolaemus_islugensis;Liolaemidae;;Liolaemus;;islugensis;ORTIZ & MARQUET, 1987;;;
Liolaemus_jamesi;Liolaemidae;;Liolaemus;;jamesi;(BOULENGER, 1891);;;
Liolaemus_jamesi_aymararum;Liolaemidae;;Liolaemus;;jamesi;(BOULENGER, 1891);subsp.;aymararum;VELOSO, SALLABERRY, NAVARRO, ITURRA, VALENCIA, PENNA & DÍAZ, 1982
Liolaemus_jamesi_jamesi;Liolaemidae;;Liolaemus;;jamesi;(BOULENGER, 1891);subsp.;jamesi;(BOULENGER, 1891)
Liolaemus_janequeoae;Liolaemidae;;Liolaemus;;janequeoae;TRONCOSO-PALACIOS, DIAZ, PUAS & RIVEROS-RIFFO & ELORZA, 2016;;;
Liolaemus_josei;Liolaemidae;;Liolaemus;;josei;ABDALA, 2005;;;
Liolaemus_juanortizi;Liolaemidae;;Liolaemus;;juanortizi;YOUNG-DOWNEY & MORENO, 1992;;;
Liolaemus_kingii;Liolaemidae;;Liolaemus;;kingii;(BELL, 1843);;;
Liolaemus_kolengh;Liolaemidae;;Liolaemus;;kolengh;ABDALA & LOBO, 2006;;;
Liolaemus_koslowskyi;Liolaemidae;;Liolaemus;;koslowskyi;ETHERIDGE, 1993;;;
Liolaemus_kriegi;Liolaemidae;;Liolaemus;;kriegi;MÜLLER & HELLMICH, 1939;;;
Liolaemus_kunza;Liolaemidae;;Liolaemus;;kunza;ABDALA, SEMHAN & PAZ, 2021;;;
Liolaemus_laurenti;Liolaemidae;;Liolaemus;;laurenti;ETHERIDGE, 1992;;;
Liolaemus_lavillai;Liolaemidae;;Liolaemus;;lavillai;ABDALA & LOBO, 2006;;;
Liolaemus_leftrarui;Liolaemidae;;Liolaemus;;leftrarui;TRONCOSO-PALACIOS, DIAZ, PUAS & RIVEROS-RIFFO & ELORZA, 2016;;;
Liolaemus_lemniscatus;Liolaemidae;;Liolaemus;;lemniscatus;GRAVENHORST, 1838;;;
Liolaemus_lentus;Liolaemidae;;Liolaemus;;lentus;GALLARDO, 1966;;;
Liolaemus_lenzi;Liolaemidae;;Liolaemus;;lenzi;(BOETTGER, 1891);;;
Liolaemus_leopardinus;Liolaemidae;;Liolaemus;;leopardinus;MÜLLER & HELLMICH, 1932;;;
Liolaemus_lineomaculatus;Liolaemidae;;Liolaemus;;lineomaculatus;BOULENGER, 1885;;;
Liolaemus_loboi;Liolaemidae;;Liolaemus;;loboi;ABDALA, 2003;;;
Liolaemus_lonquimayensis;Liolaemidae;;Liolaemus;;lonquimayensis;ESCOBAR-HUERTA, SANTIBÁÑEZ-TORO & ORTIZ, 2015;;;
Liolaemus_lopezi;Liolaemidae;;Liolaemus;;lopezi;IBARRA-VIDAL, 2005;;;
Liolaemus_lorenzmuelleri;Liolaemidae;;Liolaemus;;lorenzmuelleri;HELLMICH, 1950;;;
Liolaemus_lutzae;Liolaemidae;;Liolaemus;;lutzae;MERTENS, 1938;;;
Liolaemus_magellanicus;Liolaemidae;;Liolaemus;;magellanicus;HOMBRON & JACQUINOT, 1853;;;
Liolaemus_maldonadae;Liolaemidae;;Liolaemus;;maldonadae;NAVARRO & NÚÑEZ, 1991;;;
Liolaemus_mapuche;Liolaemidae;;Liolaemus;;mapuche;ABDALA, 2002;;;
Liolaemus_martorii;Liolaemidae;;Liolaemus;;martorii;ABDALA, 2003;;;
Liolaemus_melaniceps;Liolaemidae;;Liolaemus;;melaniceps;PINCHEIRA-DONOSO & NÚÑEZ, 2005;;;
Liolaemus_melanogaster;Liolaemidae;;Liolaemus;;melanogaster;LAURENT, 1998;;;
Liolaemus_melanopleurus;Liolaemidae;;Liolaemus;;melanopleurus;(PHILIPPI, 1860);;;
Liolaemus_melanops;Liolaemidae;;Liolaemus;;melanops;BURMEISTER, 1888;;;
Liolaemus_meraxes;Liolaemidae;;Liolaemus;;meraxes;QUINTEROS, RUIZ-MONACHESI & ABDALA, 2019;;;
Liolaemus_messii;Liolaemidae;;Liolaemus;;messii;RUIZ, QUIPILDOR, RUIZ-MONACHESI, ESCALANTE, VALDECANTOS & LOBO, 2021;;;
Liolaemus_millcayac;Liolaemidae;;Liolaemus;;millcayac;ABDALA & JUÁREZ-HEREDIA, 2013;;;
Liolaemus_molinai;Liolaemidae;;Liolaemus;;molinai;VALLADARES, ETHERIDGE, SCHULTE, MANRIQUEZ & SPOTORNO, 2002;;;
Liolaemus_montanezi;Liolaemidae;;Liolaemus;;montanezi;CABRERA & MONGUILLOT, 2006;;;
Liolaemus_montanus;Liolaemidae;;Liolaemus;;montanus;KOSLOWSKY, 1898;;;
Liolaemus_monticola;Liolaemidae;;Liolaemus;;monticola;MÜLLER & HELLMICH, 1932;;;
Liolaemus_moradoensis;Liolaemidae;;Liolaemus;;moradoensis;HELLMICH, 1950;;;
Liolaemus_morandae;Liolaemidae;;Liolaemus;;morandae;BREITMAN, PARRA, PÉREZ & SITES, 2011;;;
Liolaemus_morenoi;Liolaemidae;;Liolaemus;;morenoi;ETHERIDGE & CHRISTIE, 2003;;;
Liolaemus_multicolor;Liolaemidae;;Liolaemus;;multicolor;KOSLOWSKY, 1898;;;
Liolaemus_multiformis;Liolaemidae;;Liolaemus;;multiformis;(COPE, 1875);;;
Liolaemus_multimaculatus;Liolaemidae;;Liolaemus;;multimaculatus;(DUMÉRIL & BIBRON, 1837);;;
Liolaemus_nazca;Liolaemidae;;Liolaemus;;nazca;AGUILAR-PUNTRIANO, RAMÍREZ, CASTILLO, MENDOZA, VARGAS & SITES JR, 2019;;;
Liolaemus_neuquensis;Liolaemidae;;Liolaemus;;neuquensis;MÜLLER & HELLMICH, 1939;;;
Liolaemus_nigriceps;Liolaemidae;;Liolaemus;;nigriceps;(PHILIPPI, 1860);;;
Liolaemus_nigromaculatus;Liolaemidae;;Liolaemus;;nigromaculatus;(WIEGMANN, 1834);;;
Liolaemus_nigroviridis;Liolaemidae;;Liolaemus;;nigroviridis;MÜLLER & HELLMICH, 1932;;;
Liolaemus_nitidus;Liolaemidae;;Liolaemus;;nitidus;(WIEGMANN, 1834);;;
Liolaemus_normae;Liolaemidae;;Liolaemus;;normae;ESQUERRÉ, RAMÍREZ-ÁLVAREZ, PAVÓN-VÁZQUEZ, TRONCOSO-PALACIOS, GARÍN, KEOGH & LEACHÉ, 2019;;;
Liolaemus_occipitalis;Liolaemidae;;Liolaemus;;occipitalis;BOULENGER, 1885;;;
Liolaemus_olongasta;Liolaemidae;;Liolaemus;;olongasta;ETHERIDGE, 1993;;;
Liolaemus_omorfi;Liolaemidae;;Liolaemus;;omorfi;DEMANGEL, SEPÚLVEDA, JARA, PINCHEIRA-DONOSO & NÚÑEZ, 2015;;;
Liolaemus_orko;Liolaemidae;;Liolaemus;;orko;ABDALA & QUINTEROS, 2008;;;
Liolaemus_ornatus;Liolaemidae;;Liolaemus;;ornatus;KOSLOWSKY, 1898;;;
Liolaemus_ortizii;Liolaemidae;;Liolaemus;;ortizii;LAURENT, 1982;;;
Liolaemus_pacha;Liolaemidae;;Liolaemus;;pacha;JUÁREZ-HEREDIA, ROBLES & HALLOY, 2013;;;
Liolaemus_pachacutec;Liolaemidae;;Liolaemus;;pachacutec;AGUILAR, WOOD, CUSI, GUZMÁN, HUARI, LUNDBERG, MORTENSEN, RAMÍREZ, ROBLES, SUÁREZ, TICONA, VARGAS, VENEGAS & SITES, 2013;;;
Liolaemus_pachecoi;Liolaemidae;;Liolaemus;;pachecoi;LAURENT, 1995;;;
Liolaemus_pagaburoi;Liolaemidae;;Liolaemus;;pagaburoi;LOBO & ESPINOZA, 1999;;;
Liolaemus_pantherinus;Liolaemidae;;Liolaemus;;pantherinus;PELLEGRIN, 1909;;;
Liolaemus_parthenos;Liolaemidae;;Liolaemus;;parthenos;ABDALA, BALDO, JUÁREZ & ESPINOZA, 2016;;;
Liolaemus_parvus;Liolaemidae;;Liolaemus;;parvus;QUINTEROS, ABDALA, GÓMEZ & SCROCCHI, 2008;;;
Liolaemus_patriciaiturrae;Liolaemidae;;Liolaemus;;patriciaiturrae;NAVARRO & NÚÑEZ, 1993;;;
Liolaemus_paulinae;Liolaemidae;;Liolaemus;;paulinae;DONOSO-BARROS, 1961;;;
Liolaemus_petrophilus;Liolaemidae;;Liolaemus;;petrophilus;DONOSO-BARROS & CEI, 1971;;;
Liolaemus_pictus;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);;;
Liolaemus_pictus_argentinus;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);subsp.;argentinus;MÜLLER & HELLMICH, 1939
Liolaemus_pictus_chiloeensis;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);subsp.;chiloeensis;MÜLLER & HELLMICH, 1939
Liolaemus_pictus_codoceae;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);subsp.;codoceae;PINCHEIRA-DONOSO & NUNEZ, 2005
Liolaemus_pictus_major;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);subsp.;major;BOULENGER, 1885
Liolaemus_pictus_pictus;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);subsp.;pictus;(DUMÉRIL & BIBRON, 1837)
Liolaemus_pictus_talcanensis;Liolaemidae;;Liolaemus;;pictus;(DUMÉRIL & BIBRON, 1837);subsp.;talcanensis;URBINA & ZUÑIGA, 1977
Liolaemus_pikunche;Liolaemidae;;Liolaemus;;pikunche;TRONCOSO-PALACIOS & RAMÍREZ-ÁLVAREZ, 2021;;;
Liolaemus_pipanaco;Liolaemidae;;Liolaemus;;pipanaco;ABDALA & JUÁREZ-HEREDIA, 2013;;;
Liolaemus_platei;Liolaemidae;;Liolaemus;;platei;WERNER, 1898;;;
Liolaemus_pleopholis;Liolaemidae;;Liolaemus;;pleopholis;LAURENT, 1998;;;
Liolaemus_poconchilensis;Liolaemidae;;Liolaemus;;poconchilensis;VALLADARES, 2004;;;
Liolaemus_poecilochromus;Liolaemidae;;Liolaemus;;poecilochromus;LAURENT, 1986;;;
Liolaemus_polystictus;Liolaemidae;;Liolaemus;;polystictus;LAURENT, 1992;;;
Liolaemus_porosus;Liolaemidae;;Liolaemus;;porosus;ABDALA, PAZ & SEMHAN, 2013;;;
Liolaemus_pseudoanomalus;Liolaemidae;;Liolaemus;;pseudoanomalus;(CEI, 1981);;;
Liolaemus_pseudolemniscatus;Liolaemidae;;Liolaemus;;pseudolemniscatus;LAMBOROT & ORTIZ, 1990;;;
Liolaemus_puelche;Liolaemidae;;Liolaemus;;puelche;AVILA, MORANDO,  PEREZ & SITES, 2007;;;
Liolaemus_pulcherrimus;Liolaemidae;;Liolaemus;;pulcherrimus;LAURENT, 1992;;;
Liolaemus_puna;Liolaemidae;;Liolaemus;;puna;LOBO & ESPINOZA, 2004;;;
Liolaemus_punmahuida;Liolaemidae;;Liolaemus;;punmahuida;AVILA, PEREZ & MORANDO, 2003;;;
Liolaemus_puritamensis;Liolaemidae;;Liolaemus;;puritamensis;NÚÑEZ & FOX, 1989;;;
Liolaemus_purul;Liolaemidae;;Liolaemus;;purul;ABDALA, SEMHAN, MORENO AZOCAR, BONINO, PAZ & CRUZ, 2012;;;
Liolaemus_pyriphlogos;Liolaemidae;;Liolaemus;;pyriphlogos;QUINTEROS, 2012;;;
Liolaemus_qalaywa;Liolaemidae;;Liolaemus;;qalaywa;CHAPARRO, QUIRÓZ, MAMANI, GUTIÉRREZ, CONDORI, DE LA RIVA, HERRERA-JUÁREZ, CERDEÑA, ARAPA & ABDALA, 2020;;;
Liolaemus_quilmes;Liolaemidae;;Liolaemus;;quilmes;ETHERIDGE, 1993;;;
Liolaemus_quinterosi;Liolaemidae;;Liolaemus;;quinterosi;RUIZ, QUIPILDOR, BULACIOS-ARROYO, CHAFRAT & ABDALA, 2019;;;
Liolaemus_rabinoi;Liolaemidae;;Liolaemus;;rabinoi;(CEI, 1974);;;
Liolaemus_ramirezae;Liolaemidae;;Liolaemus;;ramirezae;LOBO & ESPINOZA, 1999;;;
Liolaemus_reichei;Liolaemidae;;Liolaemus;;reichei;(WERNER, 1907);;;
Liolaemus_riojanus;Liolaemidae;;Liolaemus;;riojanus;CEI, 1979;;;
Liolaemus_robertmertensi;Liolaemidae;;Liolaemus;;robertmertensi;HELLMICH, 1964;;;
Liolaemus_robertoi;Liolaemidae;;Liolaemus;;robertoi;PINCHEIRA-DONOSO & NÚÑEZ, 2004;;;
Liolaemus_robustus;Liolaemidae;;Liolaemus;;robustus;LAURENT, 1992;;;
Liolaemus_rosenmanni;Liolaemidae;;Liolaemus;;rosenmanni;NÚÑEZ & NAVARRO, 1992;;;
Liolaemus_rothi;Liolaemidae;;Liolaemus;;rothi;KOSLOWSKY, 1898;;;
Liolaemus_ruibali;Liolaemidae;;Liolaemus;;ruibali;DONOSO-BARROS, 1961;;;
Liolaemus_sagei;Liolaemidae;;Liolaemus;;sagei;ETHERIDGE & CHRISTIE, 2003;;;
Liolaemus_salinicola;Liolaemidae;;Liolaemus;;salinicola;LAURENT, 1986;;;
Liolaemus_salitrosus;Liolaemidae;;Liolaemus;;salitrosus;ABDALA, SEMHAN & PAZ, 2021;;;
Liolaemus_sanjuanensis;Liolaemidae;;Liolaemus;;sanjuanensis;CEI, 1982;;;
Liolaemus_sarmientoi;Liolaemidae;;Liolaemus;;sarmientoi;DONOSO-BARROS, 1973;;;
Liolaemus_saxatilis;Liolaemidae;;Liolaemus;;saxatilis;AVILA & CEI, 1992;;;
Liolaemus_scapularis;Liolaemidae;;Liolaemus;;scapularis;LAURENT, 1982;;;
Liolaemus_schmidti;Liolaemidae;;Liolaemus;;schmidti;(MARX, 1960);;;
Liolaemus_schroederi;Liolaemidae;;Liolaemus;;schroederi;MÜLLER & HELLMICH, 1938;;;
Liolaemus_scolaroi;Liolaemidae;;Liolaemus;;scolaroi;PINCHEIRA-DONOSO & NUNEZ, 2005;;;
Liolaemus_scorialis;Liolaemidae;;Liolaemus;;scorialis;TRONCOSO-PALACIOS, DÍAZ, ESQUERRÉ & URRA, 2015;;;
Liolaemus_scrocchii;Liolaemidae;;Liolaemus;;scrocchii;QUINTEROS, ABDALA & LOBO, 2008;;;
Liolaemus_senguer;Liolaemidae;;Liolaemus;;senguer;ABDALA, 2005;;;
Liolaemus_septentrionalis;Liolaemidae;;Liolaemus;;septentrionalis;PINCHEIRA-DONOSO & NUNEZ, 2005;;;
Liolaemus_shehuen;Liolaemidae;;Liolaemus;;shehuen;ABDALA, DÍAZ-GÓMEZ & JUAREZ-HEREDIA, 2012;;;
Liolaemus_shitan;Liolaemidae;;Liolaemus;;shitan;ABDALA, QUINTEROS, SCROCCHI & STAZZONELLI, 2010;;;
Liolaemus_signifer;Liolaemidae;;Liolaemus;;signifer;(DUMÈRIL & BIBRON, 1837);;;
Liolaemus_silvai;Liolaemidae;;Liolaemus;;silvai;ORTIZ, 1989;;;
Liolaemus_silvanae;Liolaemidae;;Liolaemus;;silvanae;(DONOSO-BARROS & CEI, 1971);;;
Liolaemus_sitesi;Liolaemidae;;Liolaemus;;sitesi;AVILA, OLAVE, PEREZ, PEREZ & MORANDO, 2013;;;
Liolaemus_smaug;Liolaemidae;;Liolaemus;;smaug;ABDALA, QUINTEROS, SCROCCHI & STAZZONELLI, 2010;;;
Liolaemus_somuncurae;Liolaemidae;;Liolaemus;;somuncurae;CEI & SCOLARO, 1981;;;
Liolaemus_stolzmanni;Liolaemidae;;Liolaemus;;stolzmanni;(STEINDACHNER, 1891);;;
Liolaemus_tacnae;Liolaemidae;;Liolaemus;;tacnae;(SHREVE, 1941);;;
Liolaemus_tacora;Liolaemidae;;Liolaemus;;tacora;DEMANGEL, 2016;;;
Liolaemus_tajzara;Liolaemidae;;Liolaemus;;tajzara;AGUILAR-KIRIGIN, 2019;;;
Liolaemus_talampaya;Liolaemidae;;Liolaemus;;talampaya;AVILA, MORANDO, PEREZ & SITES, 2004;;;
Liolaemus_tandiliensis;Liolaemidae;;Liolaemus;;tandiliensis;VEGA, BELLAGAMBA & LOBO, 2008;;;
Liolaemus_tari;Liolaemidae;;Liolaemus;;tari;SCOLARO & CEI, 1997;;;
Liolaemus_tehuelche;Liolaemidae;;Liolaemus;;tehuelche;ABDALA, 2003;;;
Liolaemus_telsen;Liolaemidae;;Liolaemus;;telsen;CEI & SCOLARO, 1999;;;
Liolaemus_tenuis;Liolaemidae;;Liolaemus;;tenuis;(DUMÉRIL & BIBRON, 1837);;;
Liolaemus_tenuis_punctatissimus;Liolaemidae;;Liolaemus;;tenuis;(DUMÉRIL & BIBRON, 1837);subsp.;punctatissimus;MÜLLER & HELLMICH, 1933
Liolaemus_tenuis_tenuis;Liolaemidae;;Liolaemus;;tenuis;(DUMÉRIL & BIBRON, 1837);subsp.;tenuis;(DUMÉRIL & BIBRON, 1837)
Liolaemus_terani;Liolaemidae;;Liolaemus;;terani;ABDALA, DÍAZ-GÓMEZ & LANGSTROTH, 2021;;;
Liolaemus_thermarum;Liolaemidae;;Liolaemus;;thermarum;VIDELA & CEI, 1996;;;
Liolaemus_thomasi;Liolaemidae;;Liolaemus;;thomasi;LAURENT, 1998;;;
Liolaemus_tirantii;Liolaemidae;;Liolaemus;;tirantii;AVILA, FULVIO-PEREZ, MINOLI, MEDINA, SITES & MORANDO, 2017;;;
Liolaemus_tolhuaca;Liolaemidae;;Liolaemus;;tolhuaca;DEMANGEL, 2016;;;
Liolaemus_torresi;Liolaemidae;;Liolaemus;;torresi;(NÚÑEZ, NAVARRO, GARÍN, PINCHEIRA-DONOSO & MERIGGIO, 2003);;;
Liolaemus_tregenzai;Liolaemidae;;Liolaemus;;tregenzai;PINCHEIRA-DONOSO & SCOLARO, 2007;;;
Liolaemus_tristis;Liolaemidae;;Liolaemus;;tristis;SCOLARO & CEI, 1997;;;
Liolaemus_tromen;Liolaemidae;;Liolaemus;;tromen;ABDALA, SEMHAN, MORENO AZOCAR, BONINO, PAZ & CRUZ, 2012;;;
Liolaemus_tulkas;Liolaemidae;;Liolaemus;;tulkas;QUINTEROS, ABDALA, GÓMEZ & SCROCCHI, 2008;;;
Liolaemus_ubaghsi;Liolaemidae;;Liolaemus;;ubaghsi;ESQUERRÉ, TRONCOSO-PALACIOS, GARÍN & NÚÑEZ, 2014;;;
Liolaemus_umbrifer;Liolaemidae;;Liolaemus;;umbrifer;ESPINOZA & LOBO, 2003;;;
Liolaemus_uniformis;Liolaemidae;;Liolaemus;;uniformis;TRONCOSO-PALACIOS, ELORZA, PUAS & ALFARO-PARDO, 2016;;;
Liolaemus_uptoni;Liolaemidae;;Liolaemus;;uptoni;SCOLARO & CEI, 2006;;;
Liolaemus_uspallatensis;Liolaemidae;;Liolaemus;;uspallatensis;MACOLA & CASTRO, 1982;;;
Liolaemus_valdesianus;Liolaemidae;;Liolaemus;;valdesianus;HELLMICH, 1950;;;
Liolaemus_vallecurensis;Liolaemidae;;Liolaemus;;vallecurensis;PEREYRA, 1992;;;
Liolaemus_variegatus;Liolaemidae;;Liolaemus;;variegatus;LAURENT, 1984;;;
Liolaemus_velosoi;Liolaemidae;;Liolaemus;;velosoi;ORTIZ, 1987;;;
Liolaemus_vhagar;Liolaemidae;;Liolaemus;;vhagar;QUINTEROS, RUIZ-MONACHESI & ABDALA, 2019;;;
